t,S,I,R,R0,beta, gamma
266,93.01783757577984,4.431031868919007E-09,6.98216241978912,0.002188999997811,0.000194,0.090909091
267,93.01783757577904,4.029010389628741E-09,6.9821624201919406,0.002133999997866,0.000189,0.090909091
268,93.01783757577833,3.6634450324643218E-09,6.982162420558214,0.0020789999979210004,0.000185,0.090909091
269,93.0178375757777,3.3310349912442702E-09,6.982162420891254,0.002034999997965,0.00018,0.090909091
270,93.01783757577715,3.0287713503102553E-09,6.982162421194076,0.00197999999802,0.000176,0.090909091
271,93.01783757577665,2.753924344386978E-09,6.982162421469418,0.001935999998064,0.000171,0.090909091
272,93.01783757577621,2.504005626145376E-09,6.982162421719775,0.0018809999981190002,0.000167,0.090909091
273,93.01783757577583,2.2767577225186124E-09,6.982162421947412,0.001836999998163,0.000163,0.090909091
274,93.01783757577549,2.0701249474376685E-09,6.982162422154389,0.0017929999982070001,0.000159,0.090909091
275,93.01783757577518,1.882237938298022E-09,6.982162422342583,0.0017489999982509999,0.000155,0.090909091
276,93.0178375757749,1.7113967749210112E-09,6.982162422513696,0.001704999998295,0.000151,0.090909091
277,93.01783757577466,1.5560556273177387E-09,6.982162422669277,0.0016609999983390003,0.000147,0.090909091
278,93.01783757577445,1.4148087938593615E-09,6.982162422810736,0.001616999998383,0.000144,0.090909091
279,93.01783757577427,1.2863793200054072E-09,6.982162422939355,0.001583999998416,0.00014,0.090909091
280,93.0178375757741,1.1696032640542262E-09,6.982162423056299,0.0015399999984599998,0.000137,0.090909091
281,93.01783757577395,1.0634247422224518E-09,6.9821624231626265,0.001506999998493,0.000133,0.090909091
282,93.01783757577383,9.668813257951277E-10,6.982162423259301,0.001462999998537,0.00013,0.090909091
283,93.01783757577371,8.79099941735371E-10,6.9821624233472,0.0014299999985699998,0.000127,0.090909091
284,93.01783757577361,7.992856155430588E-10,6.982162423427118,0.001396999998603,0.000124,0.090909091
285,93.01783757577353,7.267154780809222E-10,6.982162423499781,0.0013639999986360001,0.000121,0.090909091
286,93.01783757577344,6.607322275307429E-10,6.982162423565846,0.001330999998669,0.000118,0.090909091
287,93.01783757577337,6.007381839934833E-10,6.982162423625913,0.001297999998702,0.000115,0.090909091
288,93.0178375757733,5.46189883029493E-10,6.982162423680525,0.001264999998735,0.000112,0.090909091
289,93.01783757577324,4.965931592999296E-10,6.982162423730179,0.001231999998768,0.000109,0.090909091
290,93.01783757577319,4.514986758949528E-10,6.982162423775324,0.001198999998801,0.000107,0.090909091
291,93.01783757577314,4.104982789322741E-10,6.982162423816369,0.001176999998823,0.000104,0.090909091
292,93.0178375757731,3.7321996454620084E-10,6.982162423853687,0.001143999998856,0.000101,0.090909091
293,93.01783757577307,3.393259401014361E-10,6.982162423887616,0.001110999998889,9.88E-05,0.090909091
294,93.01783757577304,3.085093119388935E-10,6.9821624239184645,0.0010867999989132,9.64E-05,0.090909091
295,93.01783757577302,2.804906746072753E-10,6.9821624239465105,0.0010603999989396,9.4E-05,0.090909091
296,93.01783757577299,2.5501604754260253E-10,6.982162423972009,0.001033999998966,9.17E-05,0.090909091
297,93.01783757577296,2.3185452266495425E-10,6.9821624239951925,0.0010086999989913001,8.94E-05,0.090909091
298,93.01783757577294,2.107961193113038E-10,6.98216242401627,0.0009833999990166002,8.72E-05,0.090909091
