t,S,I,R,R0,beta, gamma
315,0.23898823447448772,5.0701922622110016E-11,99.76101176547468,5.4999999945,0.5,0.090909091
316,0.23898823447442713,4.6153242739441256E-11,99.76101176547928,5.4999999945,0.5,0.090909091
317,0.23898823447437198,4.2012643805284146E-11,99.76101176548347,5.4999999945,0.5,0.090909091
318,0.23898823447432177,3.824351518428211E-11,99.7610117654873,5.4999999945,0.5,0.090909091
319,0.23898823447427608,3.4812530733104244E-11,99.76101176549078,5.4999999945,0.5,0.090909091
320,0.23898823447423448,3.1689354135035604E-11,99.76101176549395,5.4999999945,0.5,0.090909091
321,0.23898823447419662,2.884637067022423E-11,99.76101176549683,5.4999999945,0.5,0.090909091
322,0.23898823447416215,2.625844304993241E-11,99.76101176549946,5.4999999945,0.5,0.090909091
323,0.23898823447413078,2.3902689155910505E-11,99.76101176550185,5.4999999945,0.5,0.090909091
324,0.23898823447410222,2.17582797196939E-11,99.76101176550402,5.4999999945,0.5,0.090909091
325,0.23898823447407622,1.980625415292981E-11,99.761011765506,5.4999999945,0.5,0.090909091
326,0.23898823447405254,1.8029352900329754E-11,99.7610117655078,5.4999999945,0.5,0.090909091
327,0.238988234474031,1.641186483293436E-11,99.76101176550944,5.4999999945,0.5,0.090909091
328,0.23898823447401138,1.4939488332361678E-11,99.76101176551093,5.4999999945,0.5,0.090909091
329,0.23898823447399353,1.3599204837764054E-11,99.7610117655123,5.4999999945,0.5,0.090909091
330,0.2389882344739773,1.2379163737412258E-11,99.76101176551353,5.4999999945,0.5,0.090909091
331,0.2389882344739625,1.126857758713329E-11,99.76101176551465,5.4999999945,0.5,0.090909091
332,0.23898823447394904,1.0257626729136938E-11,99.76101176551568,5.4999999945,0.5,0.090909091
333,0.23898823447393677,9.337372467883241E-12,99.76101176551661,5.4999999945,0.5,0.090909091
334,0.23898823447392561,8.499678035303175E-12,99.76101176551747,5.4999999945,0.5,0.090909091
335,0.23898823447391546,7.737136646557367E-12,99.76101176551823,5.4999999945,0.5,0.090909091
336,0.2389882344739062,7.043006010211269E-12,99.76101176551893,5.4999999945,0.5,0.090909091
337,0.2389882344738978,6.411148713774274E-12,99.76101176551957,5.4999999945,0.5,0.090909091
338,0.23898823447389014,5.835977957499508E-12,99.76101176552015,5.4999999945,0.5,0.090909091
339,0.23898823447388318,5.312408156629648E-12,99.76101176552068,5.4999999945,0.5,0.090909091
340,0.23898823447387682,4.835809975320249E-12,99.76101176552116,5.4999999945,0.5,0.090909091
341,0.23898823447387105,4.4019693946564174E-12,99.7610117655216,5.4999999945,0.5,0.090909091
342,0.23898823447386577,4.007050452847567E-12,99.761011765522,5.4999999945,0.5,0.090909091
343,0.23898823447386097,3.647561328153925E-12,99.76101176552237,5.4999999945,0.5,0.090909091
344,0.23898823447385661,3.320323464654452E-12,99.7610117655227,5.4999999945,0.5,0.090909091
345,0.23898823447385265,3.022443467870245E-12,99.761011765523,5.4999999945,0.5,0.090909091
346,0.23898823447384904,2.75128752174819E-12,99.76101176552326,5.4999999945,0.5,0.090909091
347,0.23898823447384576,2.504458100803182E-12,99.76101176552352,5.4999999945,0.5,0.090909091
348,0.23898823447384276,2.279772771510702E-12,99.76101176552375,5.4999999945,0.5,0.090909091
349,0.23898823447384004,2.0752448955144378E-12,99.76101176552396,5.4999999945,0.5,0.090909091
350,0.23898823447383757,1.8890660640292295E-12,99.76101176552415,5.4999999945,0.5,0.090909091
351,0.23898823447383533,1.7195901081266184E-12,99.76101176552432,5.4999999945,0.5,0.090909091
352,0.23898823447383327,1.5653185435240351E-12,99.76101176552447,5.4999999945,0.5,0.090909091
353,0.2389882344738314,1.424887321182351E-12,99.76101176552461,5.4999999945,0.5,0.090909091
