t,S,I,R,D,R0,beta, gamma, mu
189,93.33681941374971,3.7331708345450225E-06,6.464083093983883,0.19909375909560972,0.014558800917191696,0.001330607,0.090909091,0.0028
190,93.33681940911332,3.387975186620737E-06,6.464083433363051,0.19909376954848806,0.014199337394063507,0.001297754,0.090909091,0.0028
191,93.33681940500952,3.0745949059532625E-06,6.464083741360795,0.1990937790348186,0.013848752411865782,0.001265713,0.090909091,0.0028
192,93.33681940137727,2.790109665544925E-06,6.464084020869423,0.19909378764368432,0.013506832544133845,0.001234462,0.090909091,0.0028
193,93.33681939816249,2.531865810467244E-06,6.4640842745157565,0.19909379545599137,0.013173343021756555,0.001203983,0.090909091,0.0028
194,93.33681939531728,2.297452174935388E-06,6.464084504685376,0.19909380254521564,0.012848091760915706,0.001174257,0.090909091,0.0028
195,93.33681939279924,2.0846780600651866E-06,6.464084713544665,0.19909380897808174,0.012530876006469852,0.001145264,0.090909091,0.0028
196,93.33681939057082,1.891553196876936E-06,6.4640849030608525,0.1990938148151803,0.012221482331954326,0.001116987,0.090909091,0.0028
197,93.33681938859877,1.7162695241829496E-06,6.464085075020234,0.19909382011152923,0.011919729324874149,0.001089409,0.090909091,0.0028
198,93.33681938685363,1.5571846038418826E-06,6.464085231044737,0.1990938249170839,0.011625435572734346,0.001062511,0.090909091,0.0028
199,93.33681938530935,1.4128065318268904E-06,6.464085372606974,0.1990938292772008,0.011338398320393482,0.001036278,0.090909091,0.0028
200,93.33681938394285,1.28178022331381E-06,6.4640855010439315,0.19909383323305907,0.01105845749800305,0.001010692,0.090909091,0.0028
201,93.3368193827337,1.1628749282361899E-06,6.464085617569406,0.1990938368220437,0.01078542102174484,0.000985738,0.090909091,0.0028
202,93.33681938166379,1.054972886396998E-06,6.464085723285309,0.1990938400780935,0.010519128821770344,0.0009614,0.090909091,0.0028
203,93.33681938071712,9.570590057444833E-07,6.464085819191935,0.19909384303201758,0.010259410156907829,0.000937663,0.090909091,0.0028
204,93.33681937987951,8.682114797971551E-07,6.464085906197298,0.1990938457117828,0.010006104957308786,0.000914512,0.090909091,0.0028
205,93.33681937913843,7.875932560708115E-07,6.464085985125615,0.19909384814277492,0.009759053153124708,0.000891933,0.090909091,0.0028
206,93.33681937848276,7.144442808434305E-07,6.464086056725002,0.19909385034803603,0.009518105345830322,0.000869911,0.090909091,0.0028
207,93.33681937790267,6.480744477908569E-07,6.464086121674482,0.19909385234848,0.009283101465577124,0.000848433,0.090909091,0.0028
208,93.33681937738946,5.87857190787418E-07,6.464086180590341,0.19909385416308847,0.009053902785163074,0.000827485,0.090909091,0.0028
209,93.33681937693542,5.332236582322171E-07,6.464086234031904,0.19909385580908862,0.008830359906062903,0.000807054,0.090909091,0.0028
210,93.33681937653375,4.836574198552843E-07,6.464086282506782,0.19909385730211485,0.00861233410107457,0.000787128,0.090909091,0.0028
211,93.33681937617843,4.386896562343545E-07,6.4640863264756385,0.19909385865635562,0.00839969731431927,0.000767694,0.090909091,0.0028
212,93.33681937586408,3.978947865136284E-07,6.464086366356517,0.19909385988468667,0.008192310818594964,0.000748739,0.090909091,0.0028
213,93.33681937558602,3.6088649619631444E-07,6.46408640252877,0.19909386099879206,0.007990035886699616,0.00073,0.090909091,0.0028
214,93.33681937534013,3.2731404386686997E-07,6.464086435336633,0.19909386200927426,0.007790065960622753,0.000712,0.090909091,0.0028
215,93.3368193751226,2.9685926156132634E-07,6.464086465092455,0.19909386292575357,0.007597982142415617,0.000695,0.090909091,0.0028
216,93.33681937493003,2.692334199054527E-07,6.464086492079661,0.1990938637569595,0.0074165696474422105,0.000677,0.090909091,0.0028
217,93.3368193747599,2.441739268369261E-07,6.464086516555426,0.19909386451081307,0.007224485829235074,0.000661,0.090909091,0.0028
218,93.33681937460925,2.2144325476816865E-07,6.4640865387530555,0.19909386519450006,0.007053744657495397,0.000644,0.090909091,0.0028
219,93.33681937447614,2.0082511578618596E-07,6.464086558884261,0.19909386581454117,0.006872332162521992,0.000629,0.090909091,0.0028
220,93.33681937435823,1.821238788707325E-07,6.46408657714109,0.1990938663768515,0.006712262314016044,0.000613,0.090909091,0.0028
221,93.33681937425402,1.6516141876614372E-07,6.464086593697806,0.19909386688679837,0.0065415211422763676,0.000598,0.090909091,0.0028
222,93.33681937416183,1.4977647788153365E-07,6.46408660871248,0.19909386734925033,0.00638145129377042,0.000583,0.090909091,0.0028
223,93.33681937408033,1.3582256170423805E-07,6.464086622328524,0.19909386776862448,0.006221381445264473,0.000569,0.090909091,0.0028
224,93.3368193740082,1.2316688643886306E-07,6.464086634676029,0.19909386814892766,0.006071982919992255,0.000555,0.090909091,0.0028
